04c57eb9cc818ddc2eca1fca94cff1449edab22b9f94d2341d2e4e6a2ca639c53f5c3f807f8201a5e206077fa90ce41862eb789e8c20857fe05c7a062e9f64ecf8,1270,
04c57eb9cc818ddc2eca1fca94cff1449edab22b9f94d2341d2e4e6a2ca639c53f5c3f807f8201a5e206077fa90ce41862eb789e8c20857fe05c7a062e9f64ecf8,0,ch44089g7xs
ch44089g7xs,81000000,04c57eb9cc818ddc2eca1fca94cff1449edab22b9f94d2341d2e4e6a2ca639c53f5c3f807f8201a5e206077fa90ce41862eb789e8c20857fe05c7a062e9f64ecf8
ch44089g7xs,9000000,02c9323d02fc164f89c8f688dbfba8aad69a96fa8f6253ba8cce2c6f1546073fa3
