04c57eb9cc818ddc2eca1fca94cff1449edab22b9f94d2341d2e4e6a2ca639c53f5c3f807f8201a5e206077fa90ce41862eb789e8c20857fe05c7a062e9f64ecf8,1270,
04c57eb9cc818ddc2eca1fca94cff1449edab22b9f94d2341d2e4e6a2ca639c53f5c3f807f8201a5e206077fa90ce41862eb789e8c20857fe05c7a062e9f64ecf8,0,c283b8954bp
c283b8954bp,34000000,032f30d5c7d8287dd2ddd8e0aaeba5d76505230cdab4547f3183086314384574f8
